s,t,Open,High,Low,Close,Volume,Date
ok,1158883200,281.03,287.01,279.35,286.29,21442912,2006-09-22 05:30:00
ok,1159142400,287.23,290.99,286.29,288.05,17401808,2006-09-25 05:30:00
ok,1159228800,288.27,292.73,287.32,292.01,15290729,2006-09-26 05:30:00
ok,1159315200,293.72,296.39,289.82,290.76,9775430,2006-09-27 05:30:00
ok,1159401600,290.05,292.23,288.02,289.26,15470016,2006-09-28 05:30:00
ok,1159488000,294.66,294.66,289.54,290.19,8181079,2006-09-29 05:30:00
ok,1159833600,288.58,291.33,287.28,287.72,4197504,2006-10-03 05:30:00
ok,1159920000,288.52,289.01,283.07,284.57,20542186,2006-10-04 05:30:00
ok,1160006400,287.28,288.37,284.95,286.02,16472110,2006-10-05 05:30:00
ok,1160092800,288.76,290.84,285.3,287.99,10912387,2006-10-06 05:30:00
ok,1160352000,286.04,289.01,284.83,285.66,6678170,2006-10-09 05:30:00
ok,1160438400,287.28,288.47,284.08,285.03,5317634,2006-10-10 05:30:00
ok,1160524800,286.04,287.75,281.96,283.15,10934095,2006-10-11 05:30:00
ok,1160611200,283.43,290.5,282.89,289.45,15708419,2006-10-12 05:30:00
ok,1160697600,290.5,296.18,290.5,294.88,21868633,2006-10-13 05:30:00
ok,1160956800,295.94,301.89,295.7,300.5,17557616,2006-10-16 05:30:00
ok,1161043200,300.9,302.58,298.45,300.95,10238026,2006-10-17 05:30:00
ok,1161129600,297.73,302.26,297.73,299.29,9958045,2006-10-18 05:30:00
ok,1161216000,300.65,300.65,293.86,296.47,14876309,2006-10-19 05:30:00
ok,1161302400,298.62,301.97,297.18,298.06,15314302,2006-10-20 05:30:00
ok,1161388800,302.14,302.14,295.97,297.48,2679437,2006-10-21 05:30:00
ok,1161561600,297.18,297.41,295.13,295.67,7185853,2006-10-23 05:30:00
ok,1161820800,294.71,295.7,289.75,290.98,9792943,2006-10-26 05:30:00
ok,1161907200,293.2,303.9,292.26,302.81,19287253,2006-10-27 05:30:00
ok,1162166400,303.37,307.09,300.19,306.14,8251847,2006-10-30 05:30:00
ok,1162252800,305.85,306.84,301.71,303.62,8270987,2006-10-31 05:30:00
ok,1162339200,302.38,314.02,302.17,313.13,22195168,2006-11-01 05:30:00
ok,1162425600,314.02,321.7,311.68,317.83,16760737,2006-11-02 05:30:00
ok,1162512000,319.47,319.95,314.02,318.91,13139238,2006-11-03 05:30:00
ok,1162771200,318.48,325.66,317.06,323.07,14119672,2006-11-06 05:30:00
ok,1162857600,323.93,325.9,318.27,319.8,14712640,2006-11-07 05:30:00
ok,1162944000,319.8,320.64,307.43,310.13,19714247,2006-11-08 05:30:00
ok,1163030400,311.05,313.68,308.03,312.19,16541720,2006-11-09 05:30:00
ok,1163116800,313.78,320.39,310.35,318.31,13863846,2006-11-10 05:30:00
ok,1163376000,318.98,320.96,317.49,318.33,4551068,2006-11-13 05:30:00
ok,1163462400,319.57,320.94,315.13,316.85,6560865,2006-11-14 05:30:00
ok,1163548800,317.49,318.45,311.58,312.71,8457046,2006-11-15 05:30:00
ok,1163635200,313.28,317.49,310.84,313.47,6526001,2006-11-16 05:30:00
ok,1163721600,314.52,315.01,310.15,311.86,5068454,2006-11-17 05:30:00
ok,1163980800,303.44,314.0,303.44,311.79,11253684,2006-11-20 05:30:00
ok,1164067200,313.78,316.6,311.83,315.53,7386461,2006-11-21 05:30:00
ok,1164153600,316.98,319.6,315.09,316.54,7276751,2006-11-22 05:30:00
ok,1164240000,317.0,319.42,314.27,315.0,7433798,2006-11-23 05:30:00
ok,1164326400,314.52,315.61,311.63,312.63,8496396,2006-11-24 05:30:00
ok,1164585600,312.54,314.27,309.73,310.28,7318237,2006-11-27 05:30:00
ok,1164672000,309.4,314.45,307.07,309.74,12583519,2006-11-28 05:30:00
ok,1164758400,310.83,313.46,308.61,309.4,7134120,2006-11-29 05:30:00
ok,1164844800,309.81,312.29,307.11,308.2,10867352,2006-11-30 05:30:00
ok,1164931200,308.36,314.25,308.36,312.31,9207857,2006-12-01 05:30:00
ok,1165190400,313.28,316.0,310.95,312.02,10087473,2006-12-04 05:30:00
ok,1165276800,317.0,320.56,313.28,316.89,15203623,2006-12-05 05:30:00
ok,1165363200,318.18,321.69,314.56,317.33,12917625,2006-12-06 05:30:00
ok,1165449600,317.24,324.18,317.24,322.2,15438969,2006-12-07 05:30:00
ok,1165536000,323.19,323.19,313.28,314.31,11781395,2006-12-08 05:30:00
ok,1165795200,317.0,317.0,303.7,307.09,18315735,2006-12-11 05:30:00
ok,1165881600,306.59,311.79,291.33,298.52,27773643,2006-12-12 05:30:00
ok,1165968000,300.88,307.61,297.43,306.69,21222264,2006-12-13 05:30:00
ok,1166054400,308.33,315.36,306.86,311.91,12135702,2006-12-14 05:30:00
ok,1166140800,313.53,314.52,308.46,310.49,9752414,2006-12-15 05:30:00
ok,1166400000,312.04,321.45,307.85,319.25,10184984,2006-12-18 05:30:00
ok,1166486400,321.4,321.4,304.61,310.45,17062135,2006-12-19 05:30:00
ok,1166572800,312.04,315.76,305.43,309.3,16963432,2006-12-20 05:30:00
ok,1166659200,310.06,313.92,307.86,312.41,9345219,2006-12-21 05:30:00
ok,1166745600,312.43,315.76,311.12,315.15,5664390,2006-12-22 05:30:00
ok,1167091200,318.21,318.21,313.53,316.25,6651096,2006-12-26 05:30:00
ok,1167177600,318.23,321.43,317.12,320.3,9433924,2006-12-27 05:30:00
ok,1167264000,321.21,322.69,314.09,315.69,16531173,2006-12-28 05:30:00
ok,1167350400,317.01,318.73,313.33,314.56,9062613,2006-12-29 05:30:00
ok,1167696000,315.76,318.43,314.6,317.22,4643209,2007-01-02 05:30:00
ok,1167782400,318.23,319.7,315.85,318.12,6015407,2007-01-03 05:30:00
ok,1167868800,319.47,321.95,316.25,317.12,12204294,2007-01-04 05:30:00
ok,1167955200,315.76,324.92,315.76,319.02,12304043,2007-01-05 05:30:00
ok,1168214400,320.46,320.46,313.68,316.22,8848510,2007-01-08 05:30:00
ok,1168300800,320.66,320.66,315.01,316.58,10342100,2007-01-09 05:30:00
ok,1168387200,315.76,319.7,313.06,315.3,19435174,2007-01-10 05:30:00
ok,1168473600,315.76,321.95,313.33,321.09,8997465,2007-01-11 05:30:00
ok,1168560000,324.11,333.09,320.71,331.74,18086191,2007-01-12 05:30:00
ok,1168819200,338.0,339.78,333.34,338.04,12991805,2007-01-15 05:30:00
ok,1168905600,338.54,339.78,332.87,333.58,7242041,2007-01-16 05:30:00
ok,1168992000,336.31,337.3,333.13,334.3,6316336,2007-01-17 05:30:00
ok,1169078400,335.57,342.93,334.08,338.64,14260967,2007-01-18 05:30:00
ok,1169164800,353.65,353.65,340.34,342.44,26080169,2007-01-19 05:30:00
ok,1169424000,343.0,345.47,339.55,340.24,6329528,2007-01-22 05:30:00
ok,1169510400,339.55,341.95,336.23,336.95,4901478,2007-01-23 05:30:00
ok,1169596800,340.37,340.37,336.88,339.16,6795573,2007-01-24 05:30:00
ok,1169683200,341.69,341.69,337.44,339.43,10215846,2007-01-25 05:30:00
ok,1170028800,339.28,345.21,338.11,342.33,6829208,2007-01-29 05:30:00
ok,1170201600,343.24,343.99,336.46,338.41,10902563,2007-01-31 05:30:00
ok,1170288000,338.79,342.75,337.82,341.17,3713184,2007-02-01 05:30:00
ok,1170374400,342.68,345.16,338.81,340.54,6589429,2007-02-02 05:30:00
ok,1170633600,341.76,344.48,339.78,343.58,3887941,2007-02-05 05:30:00
ok,1170720000,329.38,348.69,329.38,344.04,7092662,2007-02-06 05:30:00
ok,1170806400,346.22,346.66,342.08,345.46,6166090,2007-02-07 05:30:00
ok,1170892800,345.96,347.46,342.01,345.99,4046151,2007-02-08 05:30:00
ok,1170979200,346.84,348.4,339.28,344.68,6211318,2007-02-09 05:30:00
ok,1171238400,343.49,343.49,335.12,336.55,5120802,2007-02-12 05:30:00
ok,1171324800,335.82,343.0,332.35,338.29,5829751,2007-02-13 05:30:00
ok,1171411200,338.09,343.42,332.42,341.04,5740388,2007-02-14 05:30:00
ok,1171497600,342.38,350.11,342.38,348.44,8255498,2007-02-15 05:30:00
ok,1171843200,349.19,354.14,349.19,351.85,6310909,2007-02-19 05:30:00
ok,1171929600,353.9,357.71,349.26,350.33,13245205,2007-02-20 05:30:00
ok,1172016000,344.48,352.9,344.48,348.39,6167612,2007-02-21 05:30:00
ok,1172102400,350.43,353.14,346.71,349.71,15020390,2007-02-22 05:30:00
ok,1172188800,352.66,357.54,347.24,350.0,15148711,2007-02-23 05:30:00
ok,1172448000,351.67,354.09,339.91,348.34,29268303,2007-02-26 05:30:00
ok,1172534400,323.22,350.46,323.22,348.07,12067679,2007-02-27 05:30:00
ok,1172620800,334.36,341.76,329.66,334.95,28494848,2007-02-28 05:30:00
ok,1172707200,340.52,340.52,326.67,338.73,15959428,2007-03-01 05:30:00
ok,1172793600,339.53,339.53,323.93,325.96,19168131,2007-03-02 05:30:00
ok,1173052800,321.95,322.2,309.12,311.88,21760817,2007-03-05 05:30:00
ok,1173139200,315.51,323.66,312.86,321.42,14347189,2007-03-06 05:30:00
ok,1173225600,324.67,329.13,312.32,319.14,13931881,2007-03-07 05:30:00
ok,1173312000,326.65,331.85,319.47,330.75,13510052,2007-03-08 05:30:00
ok,1173398400,331.36,334.28,323.19,326.46,9736957,2007-03-09 05:30:00
ok,1173657600,329.36,330.52,323.68,325.84,8705786,2007-03-12 05:30:00
ok,1173744000,325.84,329.8,323.26,328.58,6386180,2007-03-13 05:30:00
ok,1173830400,324.18,324.18,312.36,318.32,10849944,2007-03-14 05:30:00
ok,1173916800,321.7,324.4,316.75,317.84,11545403,2007-03-15 05:30:00
ok,1174003200,317.84,323.38,316.0,321.99,10369170,2007-03-16 05:30:00
ok,1174262400,322.23,326.41,321.23,325.31,4768352,2007-03-19 05:30:00
ok,1174348800,326.41,330.62,325.91,327.63,4735536,2007-03-20 05:30:00
ok,1174435200,326.9,332.8,323.19,331.85,4841318,2007-03-21 05:30:00
ok,1174521600,333.59,341.75,333.59,340.59,9747609,2007-03-22 05:30:00
ok,1174608000,340.77,342.7,336.81,340.79,7696739,2007-03-23 05:30:00
ok,1174867200,342.5,342.5,334.33,337.94,5950788,2007-03-26 05:30:00
ok,1175040000,336.81,340.27,332.49,334.33,8613560,2007-03-28 05:30:00
ok,1175126400,337.8,339.04,333.34,336.11,10692643,2007-03-29 05:30:00
ok,1175212800,336.81,340.5,335.12,339.36,10682419,2007-03-30 05:30:00
ok,1175472000,335.57,336.51,323.26,325.41,13286097,2007-04-02 05:30:00
ok,1175558400,327.03,333.34,324.31,332.04,10745419,2007-04-03 05:30:00
ok,1175644800,333.84,339.03,333.77,337.62,8035665,2007-04-04 05:30:00
ok,1175731200,337.55,338.0,334.88,336.53,4899879,2007-04-05 05:30:00
ok,1176076800,338.05,343.74,337.3,342.83,4489885,2007-04-09 05:30:00
ok,1176163200,344.12,344.24,339.43,342.85,5351989,2007-04-10 05:30:00
ok,1176249600,343.04,346.32,341.04,343.39,6774341,2007-04-11 05:30:00
ok,1176336000,342.75,344.98,339.85,343.62,4438140,2007-04-12 05:30:00
ok,1176422400,340.59,350.66,340.59,349.68,6137929,2007-04-13 05:30:00
ok,1176681600,351.2,362.56,350.99,361.02,6854171,2007-04-16 05:30:00
ok,1176768000,362.81,368.51,359.68,365.49,15424913,2007-04-17 05:30:00
ok,1176854400,364.79,370.47,364.79,367.85,9254575,2007-04-18 05:30:00
ok,1176940800,362.88,371.36,361.72,369.59,8884448,2007-04-19 05:30:00
ok,1177027200,370.24,382.62,370.24,381.75,9636098,2007-04-20 05:30:00
ok,1177286400,382.13,386.34,377.75,384.93,10099821,2007-04-23 05:30:00
ok,1177372800,384.85,393.67,381.65,392.02,9610332,2007-04-24 05:30:00
ok,1177459200,391.79,396.24,387.08,395.85,8328394,2007-04-25 05:30:00
ok,1177545600,398.72,402.83,392.28,395.47,25053827,2007-04-26 05:30:00
ok,1177632000,399.22,399.22,379.4,381.19,12668437,2007-04-27 05:30:00
ok,1177891200,383.81,389.31,371.73,386.61,9632508,2007-04-30 05:30:00
ok,1178150400,390.05,403.67,390.05,402.72,14879774,2007-05-03 05:30:00
ok,1178236800,403.74,405.16,390.58,392.07,14880121,2007-05-04 05:30:00
ok,1178496000,397.48,400.7,395.25,397.86,11438212,2007-05-07 05:30:00
ok,1178582400,398.35,399.81,393.77,394.55,8664143,2007-05-08 05:30:00
ok,1178668800,393.77,396.24,389.69,395.82,9318649,2007-05-09 05:30:00
ok,1178755200,397.98,398.67,390.05,391.64,7311590,2007-05-10 05:30:00
ok,1178841600,384.11,396.24,379.23,393.55,13591488,2007-05-11 05:30:00
ok,1179100800,398.72,402.93,397.48,401.27,7712555,2007-05-14 05:30:00
ok,1179187200,401.33,402.66,394.64,395.88,14006938,2007-05-15 05:30:00
ok,1179273600,396.49,408.13,395.9,404.84,11480542,2007-05-16 05:30:00
ok,1179360000,407.42,418.47,407.42,417.36,11525181,2007-05-17 05:30:00
ok,1179446400,417.24,422.5,413.61,420.63,9360995,2007-05-18 05:30:00
ok,1179705600,423.49,438.34,422.05,436.11,13079961,2007-05-21 05:30:00
ok,1179792000,438.1,442.06,430.46,440.64,15876291,2007-05-22 05:30:00
ok,1179878400,440.82,445.23,433.39,434.92,6476177,2007-05-23 05:30:00
ok,1179964800,433.41,435.87,425.24,427.75,11406612,2007-05-24 05:30:00
ok,1180051200,421.33,430.17,421.29,427.96,9768049,2007-05-25 05:30:00
ok,1180310400,430.9,433.39,425.05,426.93,6218619,2007-05-28 05:30:00
ok,1180396800,426.46,437.85,424.18,435.11,9373803,2007-05-29 05:30:00
ok,1180483200,433.39,440.82,431.44,434.1,12452432,2007-05-30 05:30:00
ok,1180569600,434.63,438.78,432.65,435.57,7536765,2007-05-31 05:30:00
ok,1180656000,439.04,440.8,432.74,433.71,6076880,2007-06-01 05:30:00
ok,1180915200,438.1,438.1,430.56,431.4,5630504,2007-06-04 05:30:00
ok,1181001600,430.67,433.64,426.5,432.25,7312155,2007-06-05 05:30:00
ok,1181088000,433.64,435.37,416.63,418.86,11014154,2007-06-06 05:30:00
ok,1181174400,414.32,422.69,411.1,413.37,10456954,2007-06-07 05:30:00
ok,1181260800,412.09,420.48,407.91,410.38,13945739,2007-06-08 05:30:00
ok,1181520000,445.77,445.77,411.17,412.63,8703024,2007-06-11 05:30:00
ok,1181606400,414.8,423.95,411.78,420.74,12001506,2007-06-12 05:30:00
ok,1181692800,420.59,423.44,413.58,414.92,9047620,2007-06-13 05:30:00
ok,1181779200,417.54,421.75,417.29,420.04,8060458,2007-06-14 05:30:00
ok,1181865600,421.01,423.49,413.12,416.53,8063624,2007-06-15 05:30:00
ok,1182124800,420.46,420.46,412.72,413.98,5752482,2007-06-18 05:30:00
ok,1182211200,413.98,428.54,413.61,427.59,8891587,2007-06-19 05:30:00
ok,1182297600,427.59,433.09,426.46,429.17,7914698,2007-06-20 05:30:00
ok,1182384000,429.68,432.78,426.26,429.52,6547519,2007-06-21 05:30:00
ok,1182470400,429.68,429.68,420.68,422.28,8300557,2007-06-22 05:30:00
ok,1182729600,422.99,424.48,420.22,423.28,11667316,2007-06-25 05:30:00
ok,1182816000,423.24,425.96,421.01,421.82,5822943,2007-06-26 05:30:00
ok,1182902400,420.76,425.94,419.2,420.65,6347489,2007-06-27 05:30:00
ok,1182988800,423.24,424.67,417.63,419.03,11375172,2007-06-28 05:30:00
ok,1183075200,421.01,423.73,418.28,421.15,10643276,2007-06-29 05:30:00
ok,1183334400,422.0,423.98,415.83,417.13,11054735,2007-07-02 05:30:00
ok,1183420800,415.1,424.2,415.1,422.82,10823795,2007-07-03 05:30:00
ok,1183507200,423.73,428.85,423.24,425.51,8799962,2007-07-04 05:30:00
ok,1183593600,425.47,427.2,416.18,423.46,7105362,2007-07-05 05:30:00
ok,1183680000,424.48,428.58,417.29,423.47,6371345,2007-07-06 05:30:00
ok,1183939200,421.73,425.83,421.26,423.72,6096573,2007-07-09 05:30:00
ok,1184025600,424.74,424.74,419.77,421.68,4549885,2007-07-10 05:30:00
ok,1184112000,425.22,425.66,417.58,421.83,4971504,2007-07-11 05:30:00
ok,1184198400,422.64,427.23,422.64,425.8,5725444,2007-07-12 05:30:00
ok,1184284800,428.39,443.48,427.52,439.11,17987698,2007-07-13 05:30:00
ok,1184544000,440.82,443.05,437.67,440.01,6085028,2007-07-16 05:30:00
ok,1184630400,443.05,455.38,440.85,452.68,14400776,2007-07-17 05:30:00
ok,1184716800,454.44,455.43,446.66,451.39,12406905,2007-07-18 05:30:00
ok,1184803200,451.47,472.77,450.03,468.76,15506140,2007-07-19 05:30:00
ok,1184889600,470.29,474.25,465.83,468.6,14580592,2007-07-20 05:30:00
ok,1185148800,465.59,474.25,464.35,472.82,9528221,2007-07-23 05:30:00
ok,1185235200,473.51,478.22,472.52,473.66,9342372,2007-07-24 05:30:00
ok,1185321600,469.3,473.51,464.35,471.18,9101345,2007-07-25 05:30:00
ok,1185408000,473.02,482.56,472.03,480.93,15302556,2007-07-26 05:30:00
ok,1185494400,475.44,479.46,459.4,462.5,26483028,2007-07-27 05:30:00
ok,1185753600,466.82,470.26,455.68,457.85,11260334,2007-07-30 05:30:00
ok,1185840000,461.87,470.99,453.95,468.93,9070745,2007-07-31 05:30:00
ok,1185926400,461.87,464.35,443.6,445.22,16906764,2007-08-01 05:30:00
ok,1186012800,454.94,455.61,443.79,445.91,9661371,2007-08-02 05:30:00
ok,1186099200,448.5,455.38,444.68,446.06,12056212,2007-08-03 05:30:00
ok,1186358400,441.56,443.79,433.74,440.86,8926406,2007-08-06 05:30:00
ok,1186444800,448.25,450.98,443.86,448.3,12496110,2007-08-07 05:30:00
ok,1186531200,451.47,466.81,450.43,464.47,13163510,2007-08-08 05:30:00
ok,1186617600,467.32,473.64,454.57,457.12,14804362,2007-08-09 05:30:00
ok,1186704000,450.73,450.73,439.88,448.02,13582617,2007-08-10 05:30:00
ok,1186963200,451.22,454.89,447.65,453.01,6359659,2007-08-13 05:30:00
ok,1187049600,445.77,455.68,445.77,453.97,4116443,2007-08-14 05:30:00
ok,1187222400,443.79,443.79,427.2,430.69,16171451,2007-08-16 05:30:00
ok,1187308800,423.73,439.32,416.85,434.11,24059741,2007-08-17 05:30:00
ok,1187568000,445.77,456.92,441.07,445.28,9521017,2007-08-20 05:30:00
ok,1187654400,445.77,448.92,429.76,432.62,15499130,2007-08-21 05:30:00
ok,1187740800,432.65,444.24,424.8,437.4,17379721,2007-08-22 05:30:00
ok,1187827200,445.53,447.76,429.68,431.91,12346518,2007-08-23 05:30:00
ok,1187913600,434.77,441.32,431.44,439.92,6860514,2007-08-24 05:30:00
ok,1188172800,450.23,455.78,443.79,454.15,8287038,2007-08-27 05:30:00
ok,1188259200,454.15,468.06,452.46,466.21,13009790,2007-08-28 05:30:00
ok,1188345600,459.15,471.48,456.92,467.99,10737614,2007-08-29 05:30:00
ok,1188432000,470.54,476.73,465.83,473.53,17039741,2007-08-30 05:30:00
ok,1188518400,470.54,487.88,470.26,485.63,14662162,2007-08-31 05:30:00
ok,1188777600,485.63,490.1,480.45,484.89,8052645,2007-09-03 05:30:00
ok,1188864000,486.39,489.58,475.81,488.6,8199544,2007-09-04 05:30:00
ok,1188950400,492.09,493.82,483.17,486.54,10075286,2007-09-05 05:30:00
ok,1189036800,481.44,492.33,481.19,491.07,6183198,2007-09-06 05:30:00
ok,1189123200,491.09,492.83,484.16,486.12,7430042,2007-09-07 05:30:00
ok,1189382400,484.16,494.07,481.44,491.74,6294471,2007-09-10 05:30:00
ok,1189468800,492.83,497.41,491.59,492.86,8753769,2007-09-11 05:30:00
ok,1189555200,494.31,500.51,493.32,498.56,9721960,2007-09-12 05:30:00
ok,1189641600,501.5,503.97,498.69,502.12,7975541,2007-09-13 05:30:00
ok,1189728000,503.97,512.87,502.31,503.91,10332392,2007-09-14 05:30:00
ok,1189987200,502.73,510.02,500.51,502.32,5833821,2007-09-17 05:30:00
ok,1190073600,500.26,511.15,499.25,509.69,10152200,2007-09-18 05:30:00
ok,1190160000,528.74,540.58,515.11,538.38,13357673,2007-09-19 05:30:00
ok,1190246400,538.89,545.27,536.66,542.44,11010714,2007-09-20 05:30:00
ok,1190332800,540.87,569.35,540.16,564.77,11665071,2007-09-21 05:30:00
ok,1190592000,569.6,589.41,565.93,583.35,16345986,2007-09-24 05:30:00
ok,1190678400,573.38,600.8,573.38,594.27,13549801,2007-09-25 05:30:00
ok,1190764800,594.12,598.08,573.32,575.04,15892399,2007-09-26 05:30:00
ok,1190851200,577.21,586.94,570.96,574.14,14112214,2007-09-27 05:30:00
ok,1190937600,581.98,581.98,560.93,569.13,13948238,2007-09-28 05:30:00
ok,1191196800,572.08,576.77,560.26,567.67,17961807,2007-10-01 05:30:00
ok,1191369600,570.1,604.27,553.5,593.36,27071466,2007-10-03 05:30:00
ok,1191456000,589.41,604.24,584.96,600.78,14102152,2007-10-04 05:30:00
ok,1191542400,617.84,622.85,599.32,617.28,16418010,2007-10-05 05:30:00
ok,1191801600,620.37,627.06,590.87,599.62,15086568,2007-10-08 05:30:00
ok,1191888000,577.28,648.57,544.27,643.9,16706136,2007-10-09 05:30:00
ok,1191974400,652.54,664.7,639.51,648.45,20187317,2007-10-10 05:30:00
ok,1192060800,658.51,658.51,639.54,651.46,19798417,2007-10-11 05:30:00
ok,1192147200,651.95,674.78,629.5,635.42,40168943,2007-10-12 05:30:00
ok,1192406400,640.21,663.71,638.0,660.33,19870498,2007-10-15 05:30:00
ok,1192492800,657.52,668.65,648.6,656.67,22767078,2007-10-16 05:30:00
ok,1192579200,623.59,669.9,557.47,665.58,34832318,2007-10-17 05:30:00
ok,1192665600,681.04,740.23,625.57,639.73,30584244,2007-10-18 05:30:00
ok,1192752000,649.84,668.66,599.25,611.53,21491573,2007-10-19 05:30:00
ok,1193011200,594.37,614.92,587.38,596.86,20398407,2007-10-22 05:30:00
ok,1193097600,611.7,647.36,607.99,643.87,19705331,2007-10-23 05:30:00
ok,1193184000,653.8,656.46,633.15,647.63,17372162,2007-10-24 05:30:00
ok,1193270400,645.13,660.69,641.96,650.85,16885157,2007-10-25 05:30:00
ok,1193356800,656.28,672.08,645.21,668.25,15920737,2007-10-26 05:30:00
ok,1193616000,684.76,704.57,677.33,700.34,18209105,2007-10-29 05:30:00
ok,1193702400,703.09,706.92,678.65,685.88,17662436,2007-10-30 05:30:00
ok,1193788800,685.5,698.01,682.03,689.41,16769822,2007-10-31 05:30:00
ok,1193875200,698.38,703.09,656.3,663.86,24172911,2007-11-01 05:30:00
ok,1193961600,638.2,674.85,638.2,671.96,15617081,2007-11-02 05:30:00
ok,1194220800,671.96,677.33,652.07,659.04,17983164,2007-11-05 05:30:00
ok,1194307200,668.34,682.28,656.6,660.29,12224112,2007-11-06 05:30:00
ok,1194393600,682.28,694.42,668.66,686.23,14060480,2007-11-07 05:30:00
ok,1194480000,681.04,692.14,656.77,679.28,14695362,2007-11-08 05:30:00
ok,1194566400,690.95,690.95,666.19,677.18,2751833,2007-11-09 05:30:00
ok,1194825600,656.28,669.83,644.39,662.62,18258477,2007-11-12 05:30:00
ok,1194912000,665.19,674.56,658.76,666.96,17127739,2007-11-13 05:30:00
ok,1194998400,676.09,717.94,676.09,715.34,24758534,2007-11-14 05:30:00
ok,1195084800,713.24,720.67,705.81,712.03,10657437,2007-11-15 05:30:00
ok,1195171200,705.81,725.13,698.88,713.66,10277432,2007-11-16 05:30:00
ok,1195430400,714.52,719.68,703.38,706.04,7428908,2007-11-19 05:30:00
ok,1195516800,709.5,709.5,683.52,689.68,15611566,2007-11-20 05:30:00
ok,1195603200,686.0,692.91,666.19,671.02,18439654,2007-11-21 05:30:00
ok,1195689600,681.04,685.93,659.99,674.79,14490510,2007-11-22 05:30:00
ok,1195776000,686.99,701.6,673.64,696.2,9962103,2007-11-23 05:30:00
ok,1196035200,710.12,719.42,700.39,714.37,12263635,2007-11-26 05:30:00
ok,1196121600,716.95,716.95,699.62,704.16,9856278,2007-11-27 05:30:00
ok,1196208000,707.05,711.95,685.75,691.52,10079433,2007-11-28 05:30:00
ok,1196294400,699.62,705.31,692.36,696.54,16335463,2007-11-29 05:30:00
ok,1196380800,699.62,714.06,696.73,706.23,12464086,2007-11-30 05:30:00
ok,1196640000,715.27,728.82,707.3,726.84,9900755,2007-12-03 05:30:00
ok,1196726400,730.57,734.44,705.86,708.91,10648997,2007-12-04 05:30:00
